"global_step","22231421_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step","22231421_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step__MIN","22231421_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step__MAX","22231421_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last","22231421_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last__MIN","22231421_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last__MAX","22231420_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step","22231420_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step__MIN","22231420_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step__MAX","22231420_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last","22231420_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last__MIN","22231420_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last__MAX","22231419_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step","22231419_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step__MIN","22231419_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step__MAX","22231419_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last","22231419_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last__MIN","22231419_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last__MAX","22231418_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step","22231418_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step__MIN","22231418_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step__MAX","22231418_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last","22231418_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last__MIN","22231418_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last__MAX","22231417_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step","22231417_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step__MIN","22231417_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - _step__MAX","22231417_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last","22231417_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last__MIN","22231417_hlg_1cubes_b1024_mb512_lr1e-4_w2048_cr - episodic_stats/failure_2_last__MAX","22231416_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step","22231416_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step__MIN","22231416_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step__MAX","22231416_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last","22231416_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last__MIN","22231416_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last__MAX","22231415_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step","22231415_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step__MIN","22231415_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step__MAX","22231415_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last","22231415_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last__MIN","22231415_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last__MAX","22231414_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step","22231414_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step__MIN","22231414_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step__MAX","22231414_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last","22231414_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last__MIN","22231414_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last__MAX","22231413_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step","22231413_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step__MIN","22231413_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step__MAX","22231413_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last","22231413_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last__MIN","22231413_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last__MAX","22231412_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step","22231412_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step__MIN","22231412_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - _step__MAX","22231412_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last","22231412_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last__MIN","22231412_hlg_1cubes_b1024_mb512_lr5e-5_w2048_cr - episodic_stats/failure_2_last__MAX"
"36864000","52","52","52","0.4931640625","0.4931640625","0.4931640625","52","52","52","0.87890625","0.87890625","0.87890625","52","52","52","0.763671875","0.763671875","0.763671875","52","52","52","0.5693359375","0.5693359375","0.5693359375","52","52","52","0.3525390625","0.3525390625","0.3525390625","52","52","52","0.935546875","0.935546875","0.935546875","52","52","52","0.822265625","0.822265625","0.822265625","52","52","52","0.9072265625","0.9072265625","0.9072265625","52","52","52","0.7802734375","0.7802734375","0.7802734375","52","52","52","0.841796875","0.841796875","0.841796875"
"37888000","53","53","53","0.4638671875","0.4638671875","0.4638671875","53","53","53","0.8779296875","0.8779296875","0.8779296875","53","53","53","0.818359375","0.818359375","0.818359375","53","53","53","0.478515625","0.478515625","0.478515625","53","53","53","0.3203125","0.3203125","0.3203125","53","53","53","0.931640625","0.931640625","0.931640625","53","53","53","0.8193359375","0.8193359375","0.8193359375","53","53","53","0.8544921875","0.8544921875","0.8544921875","53","53","53","0.728515625","0.728515625","0.728515625","53","53","53","0.78125","0.78125","0.78125"
"38912000","54","54","54","0.498046875","0.498046875","0.498046875","54","54","54","0.82421875","0.82421875","0.82421875","54","54","54","0.6865234375","0.6865234375","0.6865234375","54","54","54","0.4501953125","0.4501953125","0.4501953125","54","54","54","0.2978515625","0.2978515625","0.2978515625","54","54","54","0.8984375","0.8984375","0.8984375","54","54","54","0.771484375","0.771484375","0.771484375","54","54","54","0.869140625","0.869140625","0.869140625","54","54","54","0.6396484375","0.6396484375","0.6396484375","54","54","54","0.7509765625","0.7509765625","0.7509765625"
"39936000","56","56","56","0.47265625","0.47265625","0.47265625","56","56","56","0.8203125","0.8203125","0.8203125","56","56","56","0.7177734375","0.7177734375","0.7177734375","56","56","56","0.45703125","0.45703125","0.45703125","56","56","56","0.28125","0.28125","0.28125","56","56","56","0.8935546875","0.8935546875","0.8935546875","56","56","56","0.763671875","0.763671875","0.763671875","56","56","56","0.802734375","0.802734375","0.802734375","56","56","56","0.609375","0.609375","0.609375","56","56","56","0.7314453125","0.7314453125","0.7314453125"
"40960000","57","57","57","0.43359375","0.43359375","0.43359375","57","57","57","0.787109375","0.787109375","0.787109375","57","57","57","0.5966796875","0.5966796875","0.5966796875","57","57","57","0.3955078125","0.3955078125","0.3955078125","57","57","57","0.2490234375","0.2490234375","0.2490234375","57","57","57","0.8525390625","0.8525390625","0.8525390625","57","57","57","0.728515625","0.728515625","0.728515625","57","57","57","0.7763671875","0.7763671875","0.7763671875","57","57","57","0.6025390625","0.6025390625","0.6025390625","57","57","57","0.681640625","0.681640625","0.681640625"
"43008000","60","60","60","0.3876953125","0.3876953125","0.3876953125","60","60","60","0.7294921875","0.7294921875","0.7294921875","60","60","60","0.5302734375","0.5302734375","0.5302734375","60","60","60","0.33203125","0.33203125","0.33203125","60","60","60","0.28515625","0.28515625","0.28515625","60","60","60","0.7919921875","0.7919921875","0.7919921875","60","60","60","0.6884765625","0.6884765625","0.6884765625","60","60","60","0.7216796875","0.7216796875","0.7216796875","60","60","60","0.4580078125","0.4580078125","0.4580078125","60","60","60","0.5517578125","0.5517578125","0.5517578125"
"44032000","61","61","61","0.3564453125","0.3564453125","0.3564453125","61","61","61","0.669921875","0.669921875","0.669921875","61","61","61","0.47265625","0.47265625","0.47265625","61","61","61","0.2734375","0.2734375","0.2734375","61","61","61","0.2109375","0.2109375","0.2109375","61","61","61","0.7470703125","0.7470703125","0.7470703125","61","61","61","0.5849609375","0.5849609375","0.5849609375","61","61","61","0.7333984375","0.7333984375","0.7333984375","61","61","61","0.388671875","0.388671875","0.388671875","61","61","61","0.5283203125","0.5283203125","0.5283203125"
"45056000","63","63","63","0.3251953125","0.3251953125","0.3251953125","63","63","63","0.609375","0.609375","0.609375","63","63","63","0.388671875","0.388671875","0.388671875","63","63","63","0.2587890625","0.2587890625","0.2587890625","63","63","63","0.1982421875","0.1982421875","0.1982421875","63","63","63","0.6943359375","0.6943359375","0.6943359375","63","63","63","0.587890625","0.587890625","0.587890625","63","63","63","0.65234375","0.65234375","0.65234375","63","63","63","0.3486328125","0.3486328125","0.3486328125","63","63","63","0.529296875","0.529296875","0.529296875"
"46080000","64","64","64","0.341796875","0.341796875","0.341796875","64","64","64","0.62109375","0.62109375","0.62109375","64","64","64","0.380859375","0.380859375","0.380859375","64","64","64","0.2138671875","0.2138671875","0.2138671875","64","64","64","0.208984375","0.208984375","0.208984375","64","64","64","0.6640625","0.6640625","0.6640625","64","64","64","0.58203125","0.58203125","0.58203125","64","64","64","0.6162109375","0.6162109375","0.6162109375","64","64","64","0.361328125","0.361328125","0.361328125","64","64","64","0.521484375","0.521484375","0.521484375"
"48128000","67","67","67","0.2880859375","0.2880859375","0.2880859375","67","67","67","0.4912109375","0.4912109375","0.4912109375","67","67","67","0.27734375","0.27734375","0.27734375","67","67","67","0.197265625","0.197265625","0.197265625","67","67","67","0.162109375","0.162109375","0.162109375","67","67","67","0.56640625","0.56640625","0.56640625","67","67","67","0.5068359375","0.5068359375","0.5068359375","67","67","67","0.4921875","0.4921875","0.4921875","67","67","67","0.3642578125","0.3642578125","0.3642578125","67","67","67","0.458984375","0.458984375","0.458984375"
"49152000","68","68","68","0.251953125","0.251953125","0.251953125","68","68","68","0.4208984375","0.4208984375","0.4208984375","68","68","68","0.2919921875","0.2919921875","0.2919921875","68","68","68","0.2041015625","0.2041015625","0.2041015625","68","68","68","0.16796875","0.16796875","0.16796875","68","68","68","0.6240234375","0.6240234375","0.6240234375","68","68","68","0.46484375","0.46484375","0.46484375","68","68","68","0.466796875","0.466796875","0.466796875","68","68","68","0.283203125","0.283203125","0.283203125","68","68","68","0.376953125","0.376953125","0.376953125"
"50176000","70","70","70","0.2666015625","0.2666015625","0.2666015625","70","70","70","0.4111328125","0.4111328125","0.4111328125","70","70","70","0.23046875","0.23046875","0.23046875","70","70","70","0.1611328125","0.1611328125","0.1611328125","70","70","70","0.1728515625","0.1728515625","0.1728515625","70","70","70","0.4716796875","0.4716796875","0.4716796875","70","70","70","0.455078125","0.455078125","0.455078125","70","70","70","0.4482421875","0.4482421875","0.4482421875","70","70","70","0.279296875","0.279296875","0.279296875","70","70","70","0.359375","0.359375","0.359375"
"51200000","71","71","71","0.2724609375","0.2724609375","0.2724609375","71","71","71","0.3564453125","0.3564453125","0.3564453125","71","71","71","0.248046875","0.248046875","0.248046875","71","71","71","0.162109375","0.162109375","0.162109375","71","71","71","0.1435546875","0.1435546875","0.1435546875","71","71","71","0.5","0.5","0.5","71","71","71","0.390625","0.390625","0.390625","71","71","71","0.369140625","0.369140625","0.369140625","71","71","71","0.263671875","0.263671875","0.263671875","71","71","71","0.3251953125","0.3251953125","0.3251953125"
"52224000","72","72","72","0.2724609375","0.2724609375","0.2724609375","72","72","72","0.3935546875","0.3935546875","0.3935546875","72","72","72","0.2119140625","0.2119140625","0.2119140625","72","72","72","0.1796875","0.1796875","0.1796875","72","72","72","0.189453125","0.189453125","0.189453125","72","72","72","0.4658203125","0.4658203125","0.4658203125","72","72","72","0.3291015625","0.3291015625","0.3291015625","72","72","72","0.38671875","0.38671875","0.38671875","72","72","72","0.25","0.25","0.25","72","72","72","0.2978515625","0.2978515625","0.2978515625"
"53248000","73","73","73","0.2734375","0.2734375","0.2734375","73","73","73","0.3505859375","0.3505859375","0.3505859375","73","73","73","0.2080078125","0.2080078125","0.2080078125","73","73","73","0.1552734375","0.1552734375","0.1552734375","73","73","73","0.1533203125","0.1533203125","0.1533203125","73","73","73","0.37109375","0.37109375","0.37109375","73","73","73","0.3349609375","0.3349609375","0.3349609375","73","73","73","0.4150390625","0.4150390625","0.4150390625","73","73","73","0.22265625","0.22265625","0.22265625","73","73","73","0.2919921875","0.2919921875","0.2919921875"
"54272000","74","74","74","0.236328125","0.236328125","0.236328125","74","74","74","0.3017578125","0.3017578125","0.3017578125","74","74","74","0.2568359375","0.2568359375","0.2568359375","74","74","74","0.150390625","0.150390625","0.150390625","74","74","74","0.1416015625","0.1416015625","0.1416015625","74","74","74","0.4052734375","0.4052734375","0.4052734375","74","74","74","0.3212890625","0.3212890625","0.3212890625","74","74","74","0.3388671875","0.3388671875","0.3388671875","74","74","74","0.2041015625","0.2041015625","0.2041015625","74","74","74","0.2783203125","0.2783203125","0.2783203125"
"55296000","76","76","76","0.2509765625","0.2509765625","0.2509765625","76","76","76","0.2958984375","0.2958984375","0.2958984375","76","76","76","0.2529296875","0.2529296875","0.2529296875","76","76","76","0.1875","0.1875","0.1875","76","76","76","0.154296875","0.154296875","0.154296875","76","76","76","0.3583984375","0.3583984375","0.3583984375","76","76","76","0.3046875","0.3046875","0.3046875","76","76","76","0.326171875","0.326171875","0.326171875","76","76","76","0.2333984375","0.2333984375","0.2333984375","76","76","76","0.1943359375","0.1943359375","0.1943359375"
"56320000","77","77","77","0.234375","0.234375","0.234375","77","77","77","0.2412109375","0.2412109375","0.2412109375","77","77","77","0.1767578125","0.1767578125","0.1767578125","77","77","77","0.1806640625","0.1806640625","0.1806640625","77","77","77","0.1220703125","0.1220703125","0.1220703125","77","77","77","0.3173828125","0.3173828125","0.3173828125","77","77","77","0.240234375","0.240234375","0.240234375","77","77","77","0.3173828125","0.3173828125","0.3173828125","77","77","77","0.1904296875","0.1904296875","0.1904296875","77","77","77","0.265625","0.265625","0.265625"
"57344000","78","78","78","0.2216796875","0.2216796875","0.2216796875","78","78","78","0.2314453125","0.2314453125","0.2314453125","78","78","78","0.1552734375","0.1552734375","0.1552734375","78","78","78","0.16796875","0.16796875","0.16796875","78","78","78","0.146484375","0.146484375","0.146484375","78","78","78","0.2978515625","0.2978515625","0.2978515625","78","78","78","0.294921875","0.294921875","0.294921875","78","78","78","0.3173828125","0.3173828125","0.3173828125","78","78","78","0.1826171875","0.1826171875","0.1826171875","78","78","78","0.2373046875","0.2373046875","0.2373046875"
"58368000","80","80","80","0.2119140625","0.2119140625","0.2119140625","80","80","80","0.2314453125","0.2314453125","0.2314453125","80","80","80","0.169921875","0.169921875","0.169921875","80","80","80","0.1640625","0.1640625","0.1640625","80","80","80","0.130859375","0.130859375","0.130859375","80","80","80","0.2685546875","0.2685546875","0.2685546875","80","80","80","0.2509765625","0.2509765625","0.2509765625","80","80","80","0.2509765625","0.2509765625","0.2509765625","80","80","80","0.1787109375","0.1787109375","0.1787109375","80","80","80","0.2431640625","0.2431640625","0.2431640625"
"59392000","81","81","81","0.20703125","0.20703125","0.20703125","81","81","81","0.212890625","0.212890625","0.212890625","81","81","81","0.2021484375","0.2021484375","0.2021484375","81","81","81","0.1455078125","0.1455078125","0.1455078125","81","81","81","0.138671875","0.138671875","0.138671875","81","81","81","0.2705078125","0.2705078125","0.2705078125","81","81","81","0.2197265625","0.2197265625","0.2197265625","81","81","81","0.248046875","0.248046875","0.248046875","81","81","81","0.1806640625","0.1806640625","0.1806640625","81","81","81","0.2080078125","0.2080078125","0.2080078125"
"60416000","83","83","83","0.2333984375","0.2333984375","0.2333984375","83","83","83","0.2080078125","0.2080078125","0.2080078125","83","83","83","0.15234375","0.15234375","0.15234375","83","83","83","0.1318359375","0.1318359375","0.1318359375","83","83","83","0.1533203125","0.1533203125","0.1533203125","83","83","83","0.2646484375","0.2646484375","0.2646484375","83","83","83","0.2099609375","0.2099609375","0.2099609375","83","83","83","0.21484375","0.21484375","0.21484375","83","83","83","0.166015625","0.166015625","0.166015625","83","83","83","0.201171875","0.201171875","0.201171875"
"61440000","84","84","84","0.2529296875","0.2529296875","0.2529296875","84","84","84","0.1904296875","0.1904296875","0.1904296875","84","84","84","0.16796875","0.16796875","0.16796875","84","84","84","0.150390625","0.150390625","0.150390625","84","84","84","0.1025390625","0.1025390625","0.1025390625","84","84","84","0.2021484375","0.2021484375","0.2021484375","84","84","84","0.205078125","0.205078125","0.205078125","84","84","84","0.23046875","0.23046875","0.23046875","84","84","84","0.162109375","0.162109375","0.162109375","84","84","84","0.1865234375","0.1865234375","0.1865234375"
"62464000","85","85","85","0.2060546875","0.2060546875","0.2060546875","85","85","85","0.1982421875","0.1982421875","0.1982421875","85","85","85","0.1767578125","0.1767578125","0.1767578125","85","85","85","0.1611328125","0.1611328125","0.1611328125","85","85","85","0.1298828125","0.1298828125","0.1298828125","85","85","85","0.2177734375","0.2177734375","0.2177734375","85","85","85","0.232421875","0.232421875","0.232421875","85","85","85","0.2587890625","0.2587890625","0.2587890625","85","85","85","0.1708984375","0.1708984375","0.1708984375","85","85","85","0.1962890625","0.1962890625","0.1962890625"
"63488000","87","87","87","0.208984375","0.208984375","0.208984375","87","87","87","0.1865234375","0.1865234375","0.1865234375","87","87","87","0.1640625","0.1640625","0.1640625","87","87","87","0.115234375","0.115234375","0.115234375","87","87","87","0.1083984375","0.1083984375","0.1083984375","87","87","87","0.205078125","0.205078125","0.205078125","87","87","87","0.1953125","0.1953125","0.1953125","87","87","87","0.21875","0.21875","0.21875","87","87","87","0.15234375","0.15234375","0.15234375","87","87","87","0.2109375","0.2109375","0.2109375"
"64512000","88","88","88","0.177734375","0.177734375","0.177734375","88","88","88","0.17578125","0.17578125","0.17578125","88","88","88","0.1533203125","0.1533203125","0.1533203125","88","88","88","0.1162109375","0.1162109375","0.1162109375","88","88","88","0.109375","0.109375","0.109375","88","88","88","0.1796875","0.1796875","0.1796875","88","88","88","0.2041015625","0.2041015625","0.2041015625","88","88","88","0.236328125","0.236328125","0.236328125","88","88","88","0.1796875","0.1796875","0.1796875","88","88","88","0.1875","0.1875","0.1875"
"66560000","91","91","91","0.1826171875","0.1826171875","0.1826171875","91","91","91","0.189453125","0.189453125","0.189453125","91","91","91","0.1298828125","0.1298828125","0.1298828125","91","91","91","0.111328125","0.111328125","0.111328125","91","91","91","0.1259765625","0.1259765625","0.1259765625","91","91","91","0.2109375","0.2109375","0.2109375","91","91","91","0.166015625","0.166015625","0.166015625","91","91","91","0.19921875","0.19921875","0.19921875","91","91","91","0.1259765625","0.1259765625","0.1259765625","91","91","91","0.201171875","0.201171875","0.201171875"
"67584000","92","92","92","0.17578125","0.17578125","0.17578125","92","92","92","0.208984375","0.208984375","0.208984375","92","92","92","0.1240234375","0.1240234375","0.1240234375","92","92","92","0.1240234375","0.1240234375","0.1240234375","92","92","92","0.1044921875","0.1044921875","0.1044921875","92","92","92","0.181640625","0.181640625","0.181640625","92","92","92","0.1826171875","0.1826171875","0.1826171875","92","92","92","0.1923828125","0.1923828125","0.1923828125","92","92","92","0.1318359375","0.1318359375","0.1318359375","92","92","92","0.1650390625","0.1650390625","0.1650390625"
"68608000","94","94","94","0.1591796875","0.1591796875","0.1591796875","94","94","94","0.1689453125","0.1689453125","0.1689453125","94","94","94","0.1123046875","0.1123046875","0.1123046875","94","94","94","0.08984375","0.08984375","0.08984375","94","94","94","0.1171875","0.1171875","0.1171875","94","94","94","0.177734375","0.177734375","0.177734375","94","94","94","0.166015625","0.166015625","0.166015625","94","94","94","0.203125","0.203125","0.203125","94","94","94","0.1240234375","0.1240234375","0.1240234375","94","94","94","0.1552734375","0.1552734375","0.1552734375"
"69632000","95","95","95","0.138671875","0.138671875","0.138671875","95","95","95","0.1943359375","0.1943359375","0.1943359375","95","95","95","0.1142578125","0.1142578125","0.1142578125","95","95","95","0.1240234375","0.1240234375","0.1240234375","95","95","95","0.1064453125","0.1064453125","0.1064453125","95","95","95","0.177734375","0.177734375","0.177734375","95","95","95","0.1669921875","0.1669921875","0.1669921875","95","95","95","0.1591796875","0.1591796875","0.1591796875","95","95","95","0.134765625","0.134765625","0.134765625","95","95","95","0.150390625","0.150390625","0.150390625"
"71680000","98","98","98","0.1396484375","0.1396484375","0.1396484375","98","98","98","0.177734375","0.177734375","0.177734375","98","98","98","0.123046875","0.123046875","0.123046875","98","98","98","0.08984375","0.08984375","0.08984375","98","98","98","0.083984375","0.083984375","0.083984375","98","98","98","0.1640625","0.1640625","0.1640625","98","98","98","0.1328125","0.1328125","0.1328125","98","98","98","0.1845703125","0.1845703125","0.1845703125","98","98","98","0.1015625","0.1015625","0.1015625","98","98","98","0.12890625","0.12890625","0.12890625"
"72704000","102","102","102","0.1357421875","0.1357421875","0.1357421875","102","102","102","0.1884765625","0.1884765625","0.1884765625","102","102","102","0.0966796875","0.0966796875","0.0966796875","102","102","102","0.0986328125","0.0986328125","0.0986328125","102","102","102","0.11328125","0.11328125","0.11328125","102","102","102","0.142578125","0.142578125","0.142578125","102","102","102","0.130859375","0.130859375","0.130859375","102","102","102","0.166015625","0.166015625","0.166015625","102","102","102","0.107421875","0.107421875","0.107421875","102","102","102","0.1328125","0.1328125","0.1328125"
"73728000","104","104","104","0.12109375","0.12109375","0.12109375","104","104","104","0.1650390625","0.1650390625","0.1650390625","104","104","104","0.0927734375","0.0927734375","0.0927734375","104","104","104","0.10546875","0.10546875","0.10546875","104","104","104","0.103515625","0.103515625","0.103515625","104","104","104","0.134765625","0.134765625","0.134765625","104","104","104","0.1279296875","0.1279296875","0.1279296875","104","104","104","0.1591796875","0.1591796875","0.1591796875","104","104","104","0.111328125","0.111328125","0.111328125","104","104","104","0.109375","0.109375","0.109375"
"74752000","105","105","105","0.1142578125","0.1142578125","0.1142578125","105","105","105","0.1650390625","0.1650390625","0.1650390625","105","105","105","0.109375","0.109375","0.109375","105","105","105","0.1025390625","0.1025390625","0.1025390625","105","105","105","0.0947265625","0.0947265625","0.0947265625","105","105","105","0.1279296875","0.1279296875","0.1279296875","105","105","105","0.125","0.125","0.125","105","105","105","0.142578125","0.142578125","0.142578125","105","105","105","0.1103515625","0.1103515625","0.1103515625","105","105","105","0.1064453125","0.1064453125","0.1064453125"
"76800000","108","108","108","0.11328125","0.11328125","0.11328125","108","108","108","0.1484375","0.1484375","0.1484375","108","108","108","0.1201171875","0.1201171875","0.1201171875","108","108","108","0.1015625","0.1015625","0.1015625","108","108","108","0.0810546875","0.0810546875","0.0810546875","108","108","108","0.125","0.125","0.125","108","108","108","0.12109375","0.12109375","0.12109375","108","108","108","0.146484375","0.146484375","0.146484375","108","108","108","0.103515625","0.103515625","0.103515625","108","108","108","0.09375","0.09375","0.09375"
"77824000","109","109","109","0.0986328125","0.0986328125","0.0986328125","109","109","109","0.154296875","0.154296875","0.154296875","109","109","109","0.1044921875","0.1044921875","0.1044921875","109","109","109","0.1015625","0.1015625","0.1015625","109","109","109","0.10546875","0.10546875","0.10546875","109","109","109","0.1279296875","0.1279296875","0.1279296875","109","109","109","0.103515625","0.103515625","0.103515625","109","109","109","0.130859375","0.130859375","0.130859375","109","109","109","0.0869140625","0.0869140625","0.0869140625","109","109","109","0.09375","0.09375","0.09375"
"78848000","111","111","111","0.1064453125","0.1064453125","0.1064453125","111","111","111","0.1494140625","0.1494140625","0.1494140625","111","111","111","0.1103515625","0.1103515625","0.1103515625","111","111","111","0.0947265625","0.0947265625","0.0947265625","111","111","111","0.1025390625","0.1025390625","0.1025390625","111","111","111","0.134765625","0.134765625","0.134765625","111","111","111","0.1123046875","0.1123046875","0.1123046875","111","111","111","0.1220703125","0.1220703125","0.1220703125","111","111","111","0.1083984375","0.1083984375","0.1083984375","111","111","111","0.1015625","0.1015625","0.1015625"
"79872000","112","112","112","0.1015625","0.1015625","0.1015625","112","112","112","0.1416015625","0.1416015625","0.1416015625","112","112","112","0.1162109375","0.1162109375","0.1162109375","112","112","112","0.0732421875","0.0732421875","0.0732421875","112","112","112","0.0927734375","0.0927734375","0.0927734375","112","112","112","0.12109375","0.12109375","0.12109375","112","112","112","0.0927734375","0.0927734375","0.0927734375","112","112","112","0.1337890625","0.1337890625","0.1337890625","112","112","112","0.1005859375","0.1005859375","0.1005859375","112","112","112","0.0869140625","0.0869140625","0.0869140625"
