"global_step","20681888_hlg_1cubes_b8192_mb2048_lr1e-4 - _step","20681888_hlg_1cubes_b8192_mb2048_lr1e-4 - _step__MIN","20681888_hlg_1cubes_b8192_mb2048_lr1e-4 - _step__MAX","20681888_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last","20681888_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last__MIN","20681888_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last__MAX","20681887_hlg_1cubes_b8192_mb2048_lr1e-4 - _step","20681887_hlg_1cubes_b8192_mb2048_lr1e-4 - _step__MIN","20681887_hlg_1cubes_b8192_mb2048_lr1e-4 - _step__MAX","20681887_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last","20681887_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last__MIN","20681887_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last__MAX","20681886_hlg_1cubes_b8192_mb2048_lr1e-4 - _step","20681886_hlg_1cubes_b8192_mb2048_lr1e-4 - _step__MIN","20681886_hlg_1cubes_b8192_mb2048_lr1e-4 - _step__MAX","20681886_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last","20681886_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last__MIN","20681886_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last__MAX","20681885_hlg_1cubes_b8192_mb2048_lr1e-4 - _step","20681885_hlg_1cubes_b8192_mb2048_lr1e-4 - _step__MIN","20681885_hlg_1cubes_b8192_mb2048_lr1e-4 - _step__MAX","20681885_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last","20681885_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last__MIN","20681885_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last__MAX","20681884_hlg_1cubes_b8192_mb2048_lr1e-4 - _step","20681884_hlg_1cubes_b8192_mb2048_lr1e-4 - _step__MIN","20681884_hlg_1cubes_b8192_mb2048_lr1e-4 - _step__MAX","20681884_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last","20681884_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last__MIN","20681884_hlg_1cubes_b8192_mb2048_lr1e-4 - episodic_stats/failure_2_last__MAX","20676536_hlg_1cubes_b8192_mb2048_lr1e-3 - _step","20676536_hlg_1cubes_b8192_mb2048_lr1e-3 - _step__MIN","20676536_hlg_1cubes_b8192_mb2048_lr1e-3 - _step__MAX","20676536_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last","20676536_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last__MIN","20676536_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last__MAX","20676535_hlg_1cubes_b8192_mb2048_lr1e-3 - _step","20676535_hlg_1cubes_b8192_mb2048_lr1e-3 - _step__MIN","20676535_hlg_1cubes_b8192_mb2048_lr1e-3 - _step__MAX","20676535_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last","20676535_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last__MIN","20676535_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last__MAX","20676534_hlg_1cubes_b8192_mb2048_lr1e-3 - _step","20676534_hlg_1cubes_b8192_mb2048_lr1e-3 - _step__MIN","20676534_hlg_1cubes_b8192_mb2048_lr1e-3 - _step__MAX","20676534_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last","20676534_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last__MIN","20676534_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last__MAX","20676533_hlg_1cubes_b8192_mb2048_lr1e-3 - _step","20676533_hlg_1cubes_b8192_mb2048_lr1e-3 - _step__MIN","20676533_hlg_1cubes_b8192_mb2048_lr1e-3 - _step__MAX","20676533_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last","20676533_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last__MIN","20676533_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last__MAX","20676532_hlg_1cubes_b8192_mb2048_lr1e-3 - _step","20676532_hlg_1cubes_b8192_mb2048_lr1e-3 - _step__MIN","20676532_hlg_1cubes_b8192_mb2048_lr1e-3 - _step__MAX","20676532_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last","20676532_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last__MIN","20676532_hlg_1cubes_b8192_mb2048_lr1e-3 - episodic_stats/failure_2_last__MAX","20676530_hlg_1cubes_b8192_mb2048_lr2e-4 - _step","20676530_hlg_1cubes_b8192_mb2048_lr2e-4 - _step__MIN","20676530_hlg_1cubes_b8192_mb2048_lr2e-4 - _step__MAX","20676530_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last","20676530_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last__MIN","20676530_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last__MAX","20676529_hlg_1cubes_b8192_mb2048_lr2e-4 - _step","20676529_hlg_1cubes_b8192_mb2048_lr2e-4 - _step__MIN","20676529_hlg_1cubes_b8192_mb2048_lr2e-4 - _step__MAX","20676529_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last","20676529_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last__MIN","20676529_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last__MAX","20676528_hlg_1cubes_b8192_mb2048_lr2e-4 - _step","20676528_hlg_1cubes_b8192_mb2048_lr2e-4 - _step__MIN","20676528_hlg_1cubes_b8192_mb2048_lr2e-4 - _step__MAX","20676528_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last","20676528_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last__MIN","20676528_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last__MAX","20676527_hlg_1cubes_b8192_mb2048_lr2e-4 - _step","20676527_hlg_1cubes_b8192_mb2048_lr2e-4 - _step__MIN","20676527_hlg_1cubes_b8192_mb2048_lr2e-4 - _step__MAX","20676527_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last","20676527_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last__MIN","20676527_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last__MAX","20676526_hlg_1cubes_b8192_mb2048_lr2e-4 - _step","20676526_hlg_1cubes_b8192_mb2048_lr2e-4 - _step__MIN","20676526_hlg_1cubes_b8192_mb2048_lr2e-4 - _step__MAX","20676526_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last","20676526_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last__MIN","20676526_hlg_1cubes_b8192_mb2048_lr2e-4 - episodic_stats/failure_2_last__MAX"
"1548288000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","271","271","271","0.0379638671875","0.0379638671875","0.0379638671875","","","","","","","271","271","271","0.033203125","0.033203125","0.033203125","271","271","271","0.0384521484375","0.0384521484375","0.0384521484375","271","271","271","0.0435791015625","0.0435791015625","0.0435791015625","271","271","271","0.0413818359375","0.0413818359375","0.0413818359375","271","271","271","0.0399169921875","0.0399169921875","0.0399169921875"
"1556480000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","272","272","272","0.0318603515625","0.0318603515625","0.0318603515625","","","","","","","272","272","272","0.0279541015625","0.0279541015625","0.0279541015625","272","272","272","0.0279541015625","0.0279541015625","0.0279541015625","272","272","272","0.0284423828125","0.0284423828125","0.0284423828125","272","272","272","0.028564453125","0.028564453125","0.028564453125","272","272","272","0.0291748046875","0.0291748046875","0.0291748046875"
"1564672000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","273","273","273","0.0299072265625","0.0299072265625","0.0299072265625","273","273","273","0.029052734375","0.029052734375","0.029052734375","273","273","273","0.03125","0.03125","0.03125","273","273","273","0.0308837890625","0.0308837890625","0.0308837890625","273","273","273","0.033447265625","0.033447265625","0.033447265625"
"1572864000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","275","275","275","0.030029296875","0.030029296875","0.030029296875","275","275","275","0.03173828125","0.03173828125","0.03173828125","275","275","275","0.03466796875","0.03466796875","0.03466796875","275","275","275","0.027099609375","0.027099609375","0.027099609375","275","275","275","0.030517578125","0.030517578125","0.030517578125"
"1581056000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","276","276","276","0.0277099609375","0.0277099609375","0.0277099609375","276","276","276","0.033447265625","0.033447265625","0.033447265625","276","276","276","0.0338134765625","0.0338134765625","0.0338134765625","276","276","276","0.029052734375","0.029052734375","0.029052734375","276","276","276","0.030029296875","0.030029296875","0.030029296875"
"1597440000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","279","279","279","0.0333251953125","0.0333251953125","0.0333251953125","279","279","279","0.0323486328125","0.0323486328125","0.0323486328125","279","279","279","0.0340576171875","0.0340576171875","0.0340576171875","279","279","279","0.031005859375","0.031005859375","0.031005859375","279","279","279","0.02783203125","0.02783203125","0.02783203125"
"1605632000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","280","280","280","0.02880859375","0.02880859375","0.02880859375","280","280","280","0.0335693359375","0.0335693359375","0.0335693359375","280","280","280","0.0330810546875","0.0330810546875","0.0330810546875","280","280","280","0.0321044921875","0.0321044921875","0.0321044921875","280","280","280","0.031982421875","0.031982421875","0.031982421875"
"1613824000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","282","282","282","0.028564453125","0.028564453125","0.028564453125","282","282","282","0.0321044921875","0.0321044921875","0.0321044921875","282","282","282","0.03173828125","0.03173828125","0.03173828125","282","282","282","0.0294189453125","0.0294189453125","0.0294189453125","282","282","282","0.028076171875","0.028076171875","0.028076171875"
"1622016000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","283","283","283","0.0303955078125","0.0303955078125","0.0303955078125","283","283","283","0.0357666015625","0.0357666015625","0.0357666015625","283","283","283","0.026123046875","0.026123046875","0.026123046875","283","283","283","0.03173828125","0.03173828125","0.03173828125","283","283","283","0.033447265625","0.033447265625","0.033447265625"
"1638400000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","286","286","286","0.0321044921875","0.0321044921875","0.0321044921875","286","286","286","0.03076171875","0.03076171875","0.03076171875","286","286","286","0.031982421875","0.031982421875","0.031982421875","286","286","286","0.031494140625","0.031494140625","0.031494140625","286","286","286","0.0279541015625","0.0279541015625","0.0279541015625"
"1646592000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","287","287","287","0.0333251953125","0.0333251953125","0.0333251953125","287","287","287","0.0291748046875","0.0291748046875","0.0291748046875","287","287","287","0.0325927734375","0.0325927734375","0.0325927734375","287","287","287","0.03125","0.03125","0.03125","287","287","287","0.0322265625","0.0322265625","0.0322265625"
"1654784000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","289","289","289","0.02978515625","0.02978515625","0.02978515625","289","289","289","0.031982421875","0.031982421875","0.031982421875","289","289","289","0.03076171875","0.03076171875","0.03076171875","289","289","289","0.02978515625","0.02978515625","0.02978515625","289","289","289","0.0311279296875","0.0311279296875","0.0311279296875"
"1662976000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","290","290","290","0.0325927734375","0.0325927734375","0.0325927734375","290","290","290","0.03173828125","0.03173828125","0.03173828125","290","290","290","0.03271484375","0.03271484375","0.03271484375","290","290","290","0.0333251953125","0.0333251953125","0.0333251953125","290","290","290","0.0316162109375","0.0316162109375","0.0316162109375"
"1671168000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","291","291","291","0.0322265625","0.0322265625","0.0322265625","291","291","291","0.03271484375","0.03271484375","0.03271484375","291","291","291","0.0323486328125","0.0323486328125","0.0323486328125","291","291","291","0.031982421875","0.031982421875","0.031982421875","291","291","291","0.0347900390625","0.0347900390625","0.0347900390625"
"1679360000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","292","292","292","0.030029296875","0.030029296875","0.030029296875","292","292","292","0.037109375","0.037109375","0.037109375","292","292","292","0.0322265625","0.0322265625","0.0322265625","292","292","292","0.0299072265625","0.0299072265625","0.0299072265625","292","292","292","0.0302734375","0.0302734375","0.0302734375"
"1687552000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","293","293","293","0.0294189453125","0.0294189453125","0.0294189453125","293","293","293","0.03173828125","0.03173828125","0.03173828125","293","293","293","0.030029296875","0.030029296875","0.030029296875","293","293","293","0.0291748046875","0.0291748046875","0.0291748046875","293","293","293","0.030517578125","0.030517578125","0.030517578125"
"1695744000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","295","295","295","0.0335693359375","0.0335693359375","0.0335693359375","295","295","295","0.035888671875","0.035888671875","0.035888671875","295","295","295","0.0382080078125","0.0382080078125","0.0382080078125","295","295","295","0.03515625","0.03515625","0.03515625","295","295","295","0.0384521484375","0.0384521484375","0.0384521484375"
"1703936000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","296","296","296","0.0263671875","0.0263671875","0.0263671875","296","296","296","0.032958984375","0.032958984375","0.032958984375","296","296","296","0.03271484375","0.03271484375","0.03271484375","296","296","296","0.0302734375","0.0302734375","0.0302734375","296","296","296","0.0299072265625","0.0299072265625","0.0299072265625"
"1712128000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","297","297","297","0.030029296875","0.030029296875","0.030029296875","297","297","297","0.03271484375","0.03271484375","0.03271484375","297","297","297","0.0362548828125","0.0362548828125","0.0362548828125","297","297","297","0.031005859375","0.031005859375","0.031005859375","297","297","297","0.03466796875","0.03466796875","0.03466796875"
"1720320000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","299","299","299","0.02978515625","0.02978515625","0.02978515625","299","299","299","0.0286865234375","0.0286865234375","0.0286865234375","299","299","299","0.0323486328125","0.0323486328125","0.0323486328125","299","299","299","0.029541015625","0.029541015625","0.029541015625","299","299","299","0.0303955078125","0.0303955078125","0.0303955078125"
"1728512000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","300","300","300","0.0267333984375","0.0267333984375","0.0267333984375","300","300","300","0.0357666015625","0.0357666015625","0.0357666015625","300","300","300","0.03271484375","0.03271484375","0.03271484375","300","300","300","0.031494140625","0.031494140625","0.031494140625","300","300","300","0.02978515625","0.02978515625","0.02978515625"
"1736704000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","302","302","302","0.03662109375","0.03662109375","0.03662109375","302","302","302","0.0369873046875","0.0369873046875","0.0369873046875","302","302","302","0.0347900390625","0.0347900390625","0.0347900390625","302","302","302","0.0377197265625","0.0377197265625","0.0377197265625","302","302","302","0.03759765625","0.03759765625","0.03759765625"
"1744896000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","303","303","303","0.0289306640625","0.0289306640625","0.0289306640625","303","303","303","0.0343017578125","0.0343017578125","0.0343017578125","303","303","303","0.0321044921875","0.0321044921875","0.0321044921875","303","303","303","0.0306396484375","0.0306396484375","0.0306396484375","303","303","303","0.0283203125","0.0283203125","0.0283203125"
"1753088000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","304","304","304","0.025146484375","0.025146484375","0.025146484375","304","304","304","0.033935546875","0.033935546875","0.033935546875","304","304","304","0.028564453125","0.028564453125","0.028564453125","304","304","304","0.03271484375","0.03271484375","0.03271484375","304","304","304","0.03076171875","0.03076171875","0.03076171875"
"1761280000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","306","306","306","0.0284423828125","0.0284423828125","0.0284423828125","306","306","306","0.0322265625","0.0322265625","0.0322265625","306","306","306","0.0321044921875","0.0321044921875","0.0321044921875","306","306","306","0.0321044921875","0.0321044921875","0.0321044921875","306","306","306","0.029052734375","0.029052734375","0.029052734375"
"1769472000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","307","307","307","0.029296875","0.029296875","0.029296875","307","307","307","0.03125","0.03125","0.03125","307","307","307","0.0306396484375","0.0306396484375","0.0306396484375","307","307","307","0.0323486328125","0.0323486328125","0.0323486328125","307","307","307","0.030517578125","0.030517578125","0.030517578125"
"1785856000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","310","310","310","0.02880859375","0.02880859375","0.02880859375","310","310","310","0.0289306640625","0.0289306640625","0.0289306640625","310","310","310","0.031494140625","0.031494140625","0.031494140625","310","310","310","0.029052734375","0.029052734375","0.029052734375","310","310","310","0.031005859375","0.031005859375","0.031005859375"
"1794048000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","311","311","311","0.0274658203125","0.0274658203125","0.0274658203125","311","311","311","0.0345458984375","0.0345458984375","0.0345458984375","311","311","311","0.02978515625","0.02978515625","0.02978515625","311","311","311","0.0306396484375","0.0306396484375","0.0306396484375","311","311","311","0.02880859375","0.02880859375","0.02880859375"
"1802240000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","313","313","313","0.029052734375","0.029052734375","0.029052734375","313","313","313","0.0308837890625","0.0308837890625","0.0308837890625","313","313","313","0.0296630859375","0.0296630859375","0.0296630859375","313","313","313","0.03076171875","0.03076171875","0.03076171875","313","313","313","0.0284423828125","0.0284423828125","0.0284423828125"
"1810432000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","314","314","314","0.031005859375","0.031005859375","0.031005859375","314","314","314","0.0283203125","0.0283203125","0.0283203125","314","314","314","0.029296875","0.029296875","0.029296875","314","314","314","0.02783203125","0.02783203125","0.02783203125","314","314","314","0.029052734375","0.029052734375","0.029052734375"
"1826816000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","317","317","317","0.0299072265625","0.0299072265625","0.0299072265625","317","317","317","0.031494140625","0.031494140625","0.031494140625","317","317","317","0.0303955078125","0.0303955078125","0.0303955078125","317","317","317","0.031494140625","0.031494140625","0.031494140625","317","317","317","0.0328369140625","0.0328369140625","0.0328369140625"
"1835008000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","318","318","318","0.0284423828125","0.0284423828125","0.0284423828125","318","318","318","0.0321044921875","0.0321044921875","0.0321044921875","318","318","318","0.0311279296875","0.0311279296875","0.0311279296875","318","318","318","0.031982421875","0.031982421875","0.031982421875","318","318","318","0.02978515625","0.02978515625","0.02978515625"
"1843200000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","320","320","320","0.029296875","0.029296875","0.029296875","320","320","320","0.0316162109375","0.0316162109375","0.0316162109375","320","320","320","0.0311279296875","0.0311279296875","0.0311279296875","320","320","320","0.028564453125","0.028564453125","0.028564453125","320","320","320","0.028564453125","0.028564453125","0.028564453125"
"1851392000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","321","321","321","0.031005859375","0.031005859375","0.031005859375","321","321","321","0.0362548828125","0.0362548828125","0.0362548828125","321","321","321","0.031982421875","0.031982421875","0.031982421875","321","321","321","0.0322265625","0.0322265625","0.0322265625","321","321","321","0.0299072265625","0.0299072265625","0.0299072265625"
"1867776000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","324","324","324","0.02685546875","0.02685546875","0.02685546875","324","324","324","0.03076171875","0.03076171875","0.03076171875","324","324","324","0.0264892578125","0.0264892578125","0.0264892578125","324","324","324","0.03173828125","0.03173828125","0.03173828125","324","324","324","0.031005859375","0.031005859375","0.031005859375"
"1875968000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","325","325","325","0.031494140625","0.031494140625","0.031494140625","325","325","325","0.035400390625","0.035400390625","0.035400390625","325","325","325","0.0274658203125","0.0274658203125","0.0274658203125","325","325","325","0.0318603515625","0.0318603515625","0.0318603515625","325","325","325","0.0308837890625","0.0308837890625","0.0308837890625"
"1884160000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","327","327","327","0.0362548828125","0.0362548828125","0.0362548828125","327","327","327","0.04052734375","0.04052734375","0.04052734375","327","327","327","0.0360107421875","0.0360107421875","0.0360107421875","327","327","327","0.03857421875","0.03857421875","0.03857421875","327","327","327","0.0321044921875","0.0321044921875","0.0321044921875"
